rosso
611
75
1.823	0.041
1.725	0.041
1.625	0.041
1.525	0.041
1.425	0.041
1.325	0.041
1.225	0.041
1.125	0.040
1.025	0.040
0.925	0.040
0.825	0.040
0.725	0.040
0.625	0.040
0.525	0.039
0.425	0.039
0.325	0.038
0.225	0.036
0.125	0.020
0.083   0
0.025	-0.063
-0.025	-0.179
-0.125 	-0.540
-0.225	-1.022
-0.325	-1.575
-0.394	-1.974
