giallo
588
75
1.823	0.013
1.725	0.013
1.625	0.013
1.525	0.013
1.425	0.013
1.325	0.012
1.225	0.012
1.125	0.012
1.025	0.012
0.925	0.012
0.825	0.012
0.725	0.012
0.625	0.012
0.525	0.012
0.425	0.011
0.325	0.011
0.225	0.008
0.155	0
0.125   -0.007
0.025	-0.095
-0.025	-0.210
-0.125 	-0.520
-0.225	-0.959
-0.325	-1.463
-0.400	-1.869
