rosso
611
25
1.823	0.023
1.725	0.023
1.625	0.023
1.525	0.023
1.425	0.023
1.325	0.023
1.225	0.023
1.125	0.023
1.025	0.023
0.925	0.022
0.825	0.022
0.725	0.022
0.625	0.022
0.525	0.022
0.425	0.022
0.325	0.021
0.225	0.020
0.125	0.012
0.080   0
0.025	-0.037
-0.025	-0.117
-0.125 	-0.400
-0.225	-0.826
-0.325	-1.328
-0.400	-1.733
