giallo
588
50
1.825	0.011
1.725	0.011
1.625	0.010
1.525	0.010
1.425	0.010
1.325	0.010
1.225	0.010
1.125	0.010
1.025	0.010
0.925	0.010
0.825	0.010
0.725	0.010
0.625	0.010
0.525	0.009
0.425	0.009
0.325	0.009
0.225	0.006
0.151	0
0.125   -0.005
0.025	-0.080
-0.025	-0.184
-0.125 	-0.471
-0.225	-0.887
-0.325	-1.371
-0.400	-1.760
